Postcode,State,Fuel Type,Registrations as at 31 January 2022,Total personal income (weekly),Age,Population,Income_Midpoint,Age_Midpoint
6210,WA,Internal Combustion Engine,58485," $2,000-$2,999", 20-24 years,123,2499.5,22.0
6210,WA,Internal Combustion Engine,58485, $1-$149, 25-34 years,141,75.0,29.5
6210,WA,Internal Combustion Engine,58485, $650-$799, 45-54 years,528,724.5,49.5
6210,WA,Internal Combustion Engine,58485," $3,000-$3499", 35-44 years,284,3249.5,39.5
6210,WA,Internal Combustion Engine,58485, $300-$399, 20-24 years,315,349.5,22.0
6210,WA,Internal Combustion Engine,58485, $500-$649, 15-19 years,203,574.5,17.0
6210,WA,Internal Combustion Engine,58485, Negative/Nil income, 75-84 years,269,0,79.5
6210,WA,Internal Combustion Engine,58485," $2,000-$2,999", 45-54 years,1270,2499.5,49.5
6210,WA,Internal Combustion Engine,58485, $500-$649, 85 years and over,312,574.5,85+
6210,WA,Internal Combustion Engine,58485," $1,000-$1,249", 75-84 years,195,1124.5,79.5
6210,WA,Internal Combustion Engine,58485, Not stated, 35-44 years,636,0,39.5
6210,WA,Internal Combustion Engine,58485," $1,250-$1,499", 55-64 years,690,1374.5,59.5
6210,WA,Internal Combustion Engine,58485, $500-$649, 20-24 years,425,574.5,22.0
6210,WA,Internal Combustion Engine,58485," $1,750-$1,999", 65-74 years,123,1874.5,69.5
6210,WA,Internal Combustion Engine,58485," $3,000-$3499", 25-34 years,162,3249.5,29.5
6210,WA,Internal Combustion Engine,58485, $650-$799, 65-74 years,850,724.5,69.5
6210,WA,Internal Combustion Engine,58485, $1-$149, 45-54 years,118,75.0,49.5
6210,WA,Internal Combustion Engine,58485," $1,000-$1,249", 15-19 years,34,1124.5,17.0
6210,WA,Internal Combustion Engine,58485, $800-$999, 25-34 years,676,899.5,29.5
6210,WA,Internal Combustion Engine,58485, $300-$399, 75-84 years,1634,349.5,79.5
6210,WA,Internal Combustion Engine,58485, $800-$999, 45-54 years,693,899.5,49.5
6210,WA,Internal Combustion Engine,58485," $1,000-$1,249", 65-74 years,517,1124.5,69.5
6210,WA,Internal Combustion Engine,58485," $1,750-$1,999", 20-24 years,76,1874.5,22.0
6210,WA,Internal Combustion Engine,58485," $1,750-$1,999", 85 years and over,5,1874.5,85+
6210,WA,Internal Combustion Engine,58485," $3,000-$3499", 75-84 years,20,3249.5,79.5
6210,WA,Internal Combustion Engine,58485, $300-$399, 55-64 years,762,349.5,59.5
6210,WA,Internal Combustion Engine,58485, Not stated, 55-64 years,584,0,59.5
6210,WA,Internal Combustion Engine,58485," $1,000-$1,249", 25-34 years,759,1124.5,29.5
6210,WA,Internal Combustion Engine,58485, $150-$299, 15-19 years,532,224.5,17.0
6210,WA,Internal Combustion Engine,58485, $300-$399, 45-54 years,531,349.5,49.5
6210,WA,Internal Combustion Engine,58485, $500-$649, 35-44 years,560,574.5,39.5
6210,WA,Internal Combustion Engine,58485, Not stated, 85 years and over,533,0,85+
6210,WA,Internal Combustion Engine,58485, $500-$649, 65-74 years,1379,574.5,69.5
6210,WA,Internal Combustion Engine,58485, Negative/Nil income, 20-24 years,260,0,22.0
6210,WA,Internal Combustion Engine,58485, $300-$399, 15-19 years,216,349.5,17.0
6210,WA,Internal Combustion Engine,58485," $1,500-$1,749", 35-44 years,531,1624.5,39.5
6210,WA,Internal Combustion Engine,58485," $3,000-$3499", 45-54 years,301,3249.5,49.5
6210,WA,Internal Combustion Engine,58485," $1,500-$1,749", 85 years and over,36,1624.5,85+
6210,WA,Internal Combustion Engine,58485, $300-$399, 25-34 years,436,349.5,29.5
6210,WA,Internal Combustion Engine,58485, Negative/Nil income, 85 years and over,164,0,85+
6210,WA,Internal Combustion Engine,58485, Negative/Nil income, 65-74 years,763,0,69.5
6210,WA,Internal Combustion Engine,58485," $1,750-$1,999", 55-64 years,461,1874.5,59.5
6210,WA,Internal Combustion Engine,58485, $650-$799, 35-44 years,571,724.5,39.5
6210,WA,Internal Combustion Engine,58485," $1,500-$1,749", 20-24 years,124,1624.5,22.0
6210,WA,Internal Combustion Engine,58485, $800-$999, 75-84 years,294,899.5,79.5
6210,WA,Internal Combustion Engine,58485, $400-$499, 75-84 years,1554,449.5,79.5
6210,WA,Internal Combustion Engine,58485, $650-$799, 25-34 years,546,724.5,29.5
6210,WA,Internal Combustion Engine,58485," $1,750-$1,999", 35-44 years,442,1874.5,39.5
6210,WA,Internal Combustion Engine,58485, Total, 65-74 years,10654,0,69.5
6210,WA,Internal Combustion Engine,58485, $400-$499, 15-19 years,190,449.5,17.0
6210,WA,Internal Combustion Engine,58485, Not stated, 75-84 years,652,0,79.5
6210,WA,Internal Combustion Engine,58485," $1,250-$1,499", 20-24 years,190,1374.5,22.0
6210,WA,Internal Combustion Engine,58485, $1-$149, 20-24 years,127,75.0,22.0
6210,WA,Internal Combustion Engine,58485, $150-$299, 55-64 years,518,224.5,59.5
6210,WA,Internal Combustion Engine,58485, $800-$999, 65-74 years,597,899.5,69.5
6210,WA,Internal Combustion Engine,58485, $300-$399, 35-44 years,362,349.5,39.5
6210,WA,Internal Combustion Engine,58485, $1-$149, 85 years and over,51,75.0,85+
6210,WA,Internal Combustion Engine,58485, $1-$149, 15-19 years,801,75.0,17.0
6210,WA,Internal Combustion Engine,58485, $650-$799, 85 years and over,169,724.5,85+
6210,WA,Internal Combustion Engine,58485, $400-$499, 85 years and over,619,449.5,85+
6210,WA,Internal Combustion Engine,58485, Total, 15-19 years,4027,0,17.0
6210,WA,Internal Combustion Engine,58485," $3,500 or more", 25-34 years,140,3500+,29.5
6210,WA,Internal Combustion Engine,58485," $1,500-$1,749", 55-64 years,600,1624.5,59.5
6210,WA,Internal Combustion Engine,58485," $3,500 or more", 35-44 years,332,3500+,39.5
6210,WA,Internal Combustion Engine,58485, $1-$149, 65-74 years,268,75.0,69.5
6210,WA,Internal Combustion Engine,58485, $300-$399, 85 years and over,390,349.5,85+
6210,WA,Internal Combustion Engine,58485," $1,500-$1,749", 15-19 years,11,1624.5,17.0
6210,WA,Internal Combustion Engine,58485," $1,000-$1,249", 55-64 years,900,1124.5,59.5
6210,WA,Internal Combustion Engine,58485," $1,250-$1,499", 15-19 years,22,1374.5,17.0
6210,WA,Internal Combustion Engine,58485, Total, 20-24 years,3805,0,22.0
6210,WA,Internal Combustion Engine,58485, $150-$299, 45-54 years,276,224.5,49.5
6210,WA,Internal Combustion Engine,58485, $800-$999, 20-24 years,450,899.5,22.0
6210,WA,Internal Combustion Engine,58485, Negative/Nil income, 55-64 years,1073,0,59.5
6210,WA,Internal Combustion Engine,58485," $1,750-$1,999", 45-54 years,595,1874.5,49.5
6210,WA,Internal Combustion Engine,58485, Total, 55-64 years,10254,0,59.5
6210,WA,Internal Combustion Engine,58485," $3,500 or more", 15-19 years,3,3500+,17.0
6210,WA,Internal Combustion Engine,58485, $500-$649, 75-84 years,911,574.5,79.5
6210,WA,Internal Combustion Engine,58485," $1,250-$1,499", 75-84 years,114,1374.5,79.5
6210,WA,Internal Combustion Engine,58485, Not stated, 25-34 years,568,0,29.5
6210,WA,Internal Combustion Engine,58485, Total, 35-44 years,7957,0,39.5
6210,WA,Internal Combustion Engine,58485, $400-$499, 55-64 years,726,449.5,59.5
6210,WA,Internal Combustion Engine,58485," $2,000-$2,999", 85 years and over,15,2499.5,85+
6210,WA,Internal Combustion Engine,58485," $3,500 or more", 75-84 years,49,3500+,79.5
6210,WA,Internal Combustion Engine,58485, $300-$399, 65-74 years,2048,349.5,69.5
6210,WA,Internal Combustion Engine,58485, Negative/Nil income, 15-19 years,1577,0,17.0
6210,WA,Internal Combustion Engine,58485," $3,500 or more", 65-74 years,128,3500+,69.5
6210,WA,Internal Combustion Engine,58485," $1,500-$1,749", 25-34 years,461,1624.5,29.5
6210,WA,Internal Combustion Engine,58485," $1,750-$1,999", 75-84 years,34,1874.5,79.5
6210,WA,Internal Combustion Engine,58485," $3,000-$3499", 20-24 years,11,3249.5,22.0
6210,WA,Internal Combustion Engine,58485, $400-$499, 35-44 years,409,449.5,39.5
6210,WA,Internal Combustion Engine,58485, Total, 25-34 years,7379,0,29.5
6210,WA,Internal Combustion Engine,58485, $650-$799, 55-64 years,616,724.5,59.5
6210,WA,Internal Combustion Engine,58485, $150-$299, 85 years and over,99,224.5,85+
6210,WA,Internal Combustion Engine,58485," $1,250-$1,499", 45-54 years,644,1374.5,49.5
6210,WA,Internal Combustion Engine,58485, Not stated, 45-54 years,667,0,49.5
6210,WA,Internal Combustion Engine,58485, $1-$149, 55-64 years,263,75.0,59.5
6210,WA,Internal Combustion Engine,58485," $1,000-$1,249", 85 years and over,44,1124.5,85+
6210,WA,Internal Combustion Engine,58485, $150-$299, 20-24 years,334,224.5,22.0
6210,WA,Internal Combustion Engine,58485," $2,000-$2,999", 35-44 years,1055,2499.5,39.5
6210,WA,Internal Combustion Engine,58485," $2,000-$2,999", 55-64 years,1060,2499.5,59.5
6210,WA,Internal Combustion Engine,58485, Total, 85 years and over,2584,0,85+
6210,WA,Internal Combustion Engine,58485, $150-$299, 25-34 years,328,224.5,29.5
6210,WA,Internal Combustion Engine,58485, $800-$999, 35-44 years,610,899.5,39.5
6210,WA,Internal Combustion Engine,58485, Total, 45-54 years,9115,0,49.5
6210,WA,Internal Combustion Engine,58485, $650-$799, 75-84 years,580,724.5,79.5
6210,WA,Internal Combustion Engine,58485, $400-$499, 25-34 years,374,449.5,29.5
6210,WA,Internal Combustion Engine,58485, $150-$299, 75-84 years,362,224.5,79.5
6210,WA,Internal Combustion Engine,58485," $3,500 or more", 45-54 years,507,3500+,49.5
6210,WA,Internal Combustion Engine,58485," $3,500 or more", 85 years and over,28,3500+,85+
6210,WA,Internal Combustion Engine,58485, $800-$999, 55-64 years,643,899.5,59.5
6210,WA,Internal Combustion Engine,58485, $150-$299, 35-44 years,319,224.5,39.5
6210,WA,Internal Combustion Engine,58485," $3,500 or more", 20-24 years,15,3500+,22.0
6210,WA,Internal Combustion Engine,58485," $2,000-$2,999", 25-34 years,746,2499.5,29.5
6210,WA,Internal Combustion Engine,58485, $400-$499, 65-74 years,1781,449.5,69.5
6210,WA,Internal Combustion Engine,58485, $800-$999, 15-19 years,72,899.5,17.0
6210,WA,Internal Combustion Engine,58485, Not stated, 20-24 years,302,0,22.0
6210,WA,Internal Combustion Engine,58485," $2,000-$2,999", 75-84 years,39,2499.5,79.5
6210,WA,Internal Combustion Engine,58485, $400-$499, 45-54 years,456,449.5,49.5
6210,WA,Internal Combustion Engine,58485," $1,250-$1,499", 65-74 years,284,1374.5,69.5
6210,WA,Internal Combustion Engine,58485, $1-$149, 35-44 years,135,75.0,39.5
6210,WA,Internal Combustion Engine,58485," $2,000-$2,999", 15-19 years,13,2499.5,17.0
6065,WA,Internal Combustion Engine,57860, $150-$299, 45-54 years,241,224.5,49.5
6065,WA,Internal Combustion Engine,57860," $3,000-$3499", 45-54 years,312,3249.5,49.5
6065,WA,Internal Combustion Engine,57860," $1,250-$1,499", 15-19 years,16,1374.5,17.0
6065,WA,Internal Combustion Engine,57860, Total, 55-64 years,6672,0,59.5
6065,WA,Internal Combustion Engine,57860, $650-$799, 20-24 years,466,724.5,22.0
6065,WA,Internal Combustion Engine,57860, Not stated, 65-74 years,222,0,69.5
6065,WA,Internal Combustion Engine,57860, $800-$999, 55-64 years,538,899.5,59.5
6065,WA,Internal Combustion Engine,57860, $1-$149, 15-19 years,953,75.0,17.0
6065,WA,Internal Combustion Engine,57860," $1,500-$1,749", 55-64 years,556,1624.5,59.5
6065,WA,Internal Combustion Engine,57860, $300-$399, 85 years and over,121,349.5,85+
6065,WA,Internal Combustion Engine,57860," $3,500 or more", 25-34 years,149,3500+,29.5
6065,WA,Internal Combustion Engine,57860, Not stated, 55-64 years,300,0,59.5
6065,WA,Internal Combustion Engine,57860," $1,500-$1,749", 45-54 years,936,1624.5,49.5
6065,WA,Internal Combustion Engine,57860, $800-$999, 65-74 years,254,899.5,69.5
6065,WA,Internal Combustion Engine,57860, $500-$649, 35-44 years,548,574.5,39.5
6065,WA,Internal Combustion Engine,57860," $2,000-$2,999", 75-84 years,9,2499.5,79.5
6065,WA,Internal Combustion Engine,57860," $3,000-$3499", 35-44 years,391,3249.5,39.5
6065,WA,Internal Combustion Engine,57860, $400-$499, 75-84 years,554,449.5,79.5
6065,WA,Internal Combustion Engine,57860," $1,000-$1,249", 25-34 years,1213,1124.5,29.5
6065,WA,Internal Combustion Engine,57860," $3,500 or more", 75-84 years,10,3500+,79.5
6065,WA,Internal Combustion Engine,57860, $300-$399, 25-34 years,327,349.5,29.5
6065,WA,Internal Combustion Engine,57860," $1,000-$1,249", 45-54 years,1110,1124.5,49.5
6065,WA,Internal Combustion Engine,57860, Negative/Nil income, 85 years and over,44,0,85+
6065,WA,Internal Combustion Engine,57860, Negative/Nil income, 45-54 years,467,0,49.5
6065,WA,Internal Combustion Engine,57860, $650-$799, 65-74 years,357,724.5,69.5
6065,WA,Internal Combustion Engine,57860, $300-$399, 75-84 years,588,349.5,79.5
6065,WA,Internal Combustion Engine,57860, $300-$399, 35-44 years,337,349.5,39.5
6065,WA,Internal Combustion Engine,57860, $500-$649, 25-34 years,522,574.5,29.5
6065,WA,Internal Combustion Engine,57860," $1,000-$1,249", 55-64 years,740,1124.5,59.5
6065,WA,Internal Combustion Engine,57860," $3,000-$3499", 25-34 years,164,3249.5,29.5
6065,WA,Internal Combustion Engine,57860, $300-$399, 15-19 years,244,349.5,17.0
6065,WA,Internal Combustion Engine,57860, Not stated, 20-24 years,201,0,22.0
6065,WA,Internal Combustion Engine,57860," $1,000-$1,249", 75-84 years,63,1124.5,79.5
6065,WA,Internal Combustion Engine,57860," $1,750-$1,999", 35-44 years,914,1874.5,39.5
6065,WA,Internal Combustion Engine,57860," $1,750-$1,999", 85 years and over,8,1874.5,85+
6065,WA,Internal Combustion Engine,57860," $1,000-$1,249", 15-19 years,43,1124.5,17.0
6065,WA,Internal Combustion Engine,57860, $500-$649, 65-74 years,603,574.5,69.5
6065,WA,Internal Combustion Engine,57860, $1-$149, 85 years and over,19,75.0,85+
6065,WA,Internal Combustion Engine,57860, Total, 15-19 years,4439,0,17.0
6065,WA,Internal Combustion Engine,57860, $400-$499, 25-34 years,352,449.5,29.5
6065,WA,Internal Combustion Engine,57860, $150-$299, 35-44 years,290,224.5,39.5
6065,WA,Internal Combustion Engine,57860, $300-$399, 55-64 years,354,349.5,59.5
6065,WA,Internal Combustion Engine,57860," $1,000-$1,249", 65-74 years,282,1124.5,69.5
6065,WA,Internal Combustion Engine,57860, $500-$649, 15-19 years,163,574.5,17.0
6065,WA,Internal Combustion Engine,57860, $150-$299, 20-24 years,363,224.5,22.0
6065,WA,Internal Combustion Engine,57860," $1,250-$1,499", 45-54 years,908,1374.5,49.5
6065,WA,Internal Combustion Engine,57860, Total, 25-34 years,9009,0,29.5
6065,WA,Internal Combustion Engine,57860, $500-$649, 75-84 years,407,574.5,79.5
6065,WA,Internal Combustion Engine,57860, $650-$799, 55-64 years,429,724.5,59.5
6065,WA,Internal Combustion Engine,57860, $1-$149, 25-34 years,125,75.0,29.5
6065,WA,Internal Combustion Engine,57860, Negative/Nil income, 75-84 years,151,0,79.5
6065,WA,Internal Combustion Engine,57860, Negative/Nil income, 15-19 years,1852,0,17.0
6065,WA,Internal Combustion Engine,57860, $650-$799, 45-54 years,546,724.5,49.5
6065,WA,Internal Combustion Engine,57860," $1,750-$1,999", 65-74 years,73,1874.5,69.5
6065,WA,Internal Combustion Engine,57860," $1,750-$1,999", 55-64 years,403,1874.5,59.5
6065,WA,Internal Combustion Engine,57860, $1-$149, 35-44 years,152,75.0,39.5
6065,WA,Internal Combustion Engine,57860, $800-$999, 85 years and over,31,899.5,85+
6065,WA,Internal Combustion Engine,57860," $1,500-$1,749", 25-34 years,928,1624.5,29.5
6065,WA,Internal Combustion Engine,57860," $1,000-$1,249", 20-24 years,467,1124.5,22.0
6065,WA,Internal Combustion Engine,57860," $1,000-$1,249", 85 years and over,18,1124.5,85+
6065,WA,Internal Combustion Engine,57860, $1-$149, 55-64 years,126,75.0,59.5
6065,WA,Internal Combustion Engine,57860," $1,750-$1,999", 75-84 years,8,1874.5,79.5
6065,WA,Internal Combustion Engine,57860, $150-$299, 65-74 years,314,224.5,69.5
6065,WA,Internal Combustion Engine,57860," $3,000-$3499", 65-74 years,28,3249.5,69.5
6065,WA,Internal Combustion Engine,57860, $300-$399, 45-54 years,288,349.5,49.5
6065,WA,Internal Combustion Engine,57860, $650-$799, 15-19 years,140,724.5,17.0
6065,WA,Internal Combustion Engine,57860, $650-$799, 75-84 years,204,724.5,79.5
6065,WA,Internal Combustion Engine,57860," $1,500-$1,749", 75-84 years,23,1624.5,79.5
6065,WA,Internal Combustion Engine,57860," $3,000-$3499", 20-24 years,9,3249.5,22.0
6065,WA,Internal Combustion Engine,57860, Negative/Nil income, 55-64 years,650,0,59.5
6065,WA,Internal Combustion Engine,57860, Not stated, 15-19 years,154,0,17.0
6065,WA,Internal Combustion Engine,57860, Negative/Nil income, 35-44 years,621,0,39.5
6065,WA,Internal Combustion Engine,57860, $1-$149, 75-84 years,49,75.0,79.5
6065,WA,Internal Combustion Engine,57860, $400-$499, 20-24 years,302,449.5,22.0
6065,WA,Internal Combustion Engine,57860, $300-$399, 65-74 years,833,349.5,69.5
6065,WA,Internal Combustion Engine,57860, $500-$649, 55-64 years,369,574.5,59.5
6065,WA,Internal Combustion Engine,57860, $400-$499, 65-74 years,741,449.5,69.5
6065,WA,Internal Combustion Engine,57860," $1,750-$1,999", 25-34 years,598,1874.5,29.5
6065,WA,Internal Combustion Engine,57860, $650-$799, 85 years and over,68,724.5,85+
6065,WA,Internal Combustion Engine,57860," $2,000-$2,999", 65-74 years,110,2499.5,69.5
6065,WA,Internal Combustion Engine,57860," $3,500 or more", 20-24 years,9,3500+,22.0
6065,WA,Internal Combustion Engine,57860, Negative/Nil income, 25-34 years,570,0,29.5
6065,WA,Internal Combustion Engine,57860," $1,250-$1,499", 85 years and over,11,1374.5,85+
6065,WA,Internal Combustion Engine,57860, $150-$299, 55-64 years,260,224.5,59.5
6065,WA,Internal Combustion Engine,57860, $400-$499, 55-64 years,326,449.5,59.5
6065,WA,Internal Combustion Engine,57860, Total, 45-54 years,9414,0,49.5
6065,WA,Internal Combustion Engine,57860," $3,000-$3499", 55-64 years,150,3249.5,59.5
6065,WA,Internal Combustion Engine,57860," $1,250-$1,499", 65-74 years,162,1374.5,69.5
6065,WA,Internal Combustion Engine,57860, $300-$399, 20-24 years,332,349.5,22.0
6065,WA,Internal Combustion Engine,57860," $2,000-$2,999", 20-24 years,61,2499.5,22.0
6065,WA,Internal Combustion Engine,57860," $1,250-$1,499", 75-84 years,27,1374.5,79.5
6065,WA,Internal Combustion Engine,57860," $1,000-$1,249", 35-44 years,1112,1124.5,39.5
6065,WA,Internal Combustion Engine,57860," $3,500 or more", 85 years and over,3,3500+,85+
6065,WA,Internal Combustion Engine,57860, $800-$999, 75-84 years,92,899.5,79.5
6065,WA,Internal Combustion Engine,57860, Not stated, 45-54 years,417,0,49.5
6065,WA,Internal Combustion Engine,57860," $1,250-$1,499", 25-34 years,1029,1374.5,29.5
6065,WA,Internal Combustion Engine,57860, $650-$799, 35-44 years,706,724.5,39.5
6065,WA,Internal Combustion Engine,57860, $1-$149, 20-24 years,168,75.0,22.0
6065,WA,Internal Combustion Engine,57860, Total, 75-84 years,2558,0,79.5
6065,WA,Internal Combustion Engine,57860, $400-$499, 45-54 years,325,449.5,49.5
6065,WA,Internal Combustion Engine,57860," $3,500 or more", 65-74 years,34,3500+,69.5
6065,WA,Internal Combustion Engine,57860," $3,500 or more", 45-54 years,406,3500+,49.5
6065,WA,Internal Combustion Engine,57860, $400-$499, 15-19 years,175,449.5,17.0
6065,WA,Internal Combustion Engine,57860," $1,750-$1,999", 20-24 years,69,1874.5,22.0
6065,WA,Internal Combustion Engine,57860, $1-$149, 65-74 years,167,75.0,69.5
6065,WA,Internal Combustion Engine,57860, $500-$649, 45-54 years,460,574.5,49.5
6065,WA,Internal Combustion Engine,57860, Not stated, 85 years and over,177,0,85+
6065,WA,Internal Combustion Engine,57860, $800-$999, 35-44 years,877,899.5,39.5
6065,WA,Internal Combustion Engine,57860," $1,500-$1,749", 65-74 years,138,1624.5,69.5
6065,WA,Internal Combustion Engine,57860," $2,000-$2,999", 55-64 years,700,2499.5,59.5
6065,WA,Internal Combustion Engine,57860," $1,500-$1,749", 85 years and over,11,1624.5,85+
6065,WA,Internal Combustion Engine,57860, Not stated, 25-34 years,425,0,29.5
6065,WA,Internal Combustion Engine,57860," $3,500 or more", 55-64 years,206,3500+,59.5
6065,WA,Internal Combustion Engine,57860," $1,500-$1,749", 20-24 years,139,1624.5,22.0
6065,WA,Internal Combustion Engine,57860, $150-$299, 85 years and over,46,224.5,85+
6065,WA,Internal Combustion Engine,57860, $400-$499, 35-44 years,348,449.5,39.5
6065,WA,Internal Combustion Engine,57860, $800-$999, 25-34 years,923,899.5,29.5
6065,WA,Internal Combustion Engine,57860," $2,000-$2,999", 35-44 years,1678,2499.5,39.5
6065,WA,Internal Combustion Engine,57860, Negative/Nil income, 65-74 years,464,0,69.5
6065,WA,Internal Combustion Engine,57860, $1-$149, 45-54 years,116,75.0,49.5
6065,WA,Internal Combustion Engine,57860, $800-$999, 20-24 years,534,899.5,22.0
6065,WA,Internal Combustion Engine,57860, $500-$649, 85 years and over,124,574.5,85+
6065,WA,Internal Combustion Engine,57860, $150-$299, 15-19 years,611,224.5,17.0
6065,WA,Internal Combustion Engine,57860," $2,000-$2,999", 25-34 years,864,2499.5,29.5
6065,WA,Internal Combustion Engine,57860, $500-$649, 20-24 years,417,574.5,22.0
6065,WA,Internal Combustion Engine,57860, $150-$299, 75-84 years,170,224.5,79.5
6065,WA,Internal Combustion Engine,57860, Not stated, 35-44 years,434,0,39.5
6065,WA,Internal Combustion Engine,57860," $3,500 or more", 35-44 years,426,3500+,39.5
6065,WA,Internal Combustion Engine,57860, $800-$999, 15-19 years,81,899.5,17.0
6065,WA,Internal Combustion Engine,57860, Total, 35-44 years,11029,0,39.5
6065,WA,Internal Combustion Engine,57860," $1,500-$1,749", 35-44 years,1121,1624.5,39.5
6065,WA,Internal Combustion Engine,57860," $2,000-$2,999", 85 years and over,3,2499.5,85+
6065,WA,Internal Combustion Engine,57860, Negative/Nil income, 20-24 years,344,0,22.0
6065,WA,Internal Combustion Engine,57860," $1,250-$1,499", 55-64 years,567,1374.5,59.5
6065,WA,Internal Combustion Engine,57860, $400-$499, 85 years and over,232,449.5,85+
6065,WA,Internal Combustion Engine,57860," $1,750-$1,999", 45-54 years,759,1874.5,49.5
6065,WA,Internal Combustion Engine,57860, Total, 65-74 years,4788,0,69.5
6065,WA,Internal Combustion Engine,57860," $1,500-$1,749", 15-19 years,9,1624.5,17.0
6065,WA,Internal Combustion Engine,57860, $650-$799, 25-34 years,568,724.5,29.5
6065,WA,Internal Combustion Engine,57860," $1,250-$1,499", 20-24 years,274,1374.5,22.0
6065,WA,Internal Combustion Engine,57860," $2,000-$2,999", 45-54 years,1379,2499.5,49.5
6065,WA,Internal Combustion Engine,57860, $800-$999, 45-54 years,746,899.5,49.5
6065,WA,Internal Combustion Engine,57860, Not stated, 75-84 years,193,0,79.5
6065,WA,Internal Combustion Engine,57860, Total, 20-24 years,4159,0,22.0
6065,WA,Internal Combustion Engine,57860, $150-$299, 25-34 years,269,224.5,29.5
6065,WA,Internal Combustion Engine,57860, Total, 85 years and over,915,0,85+
6065,WA,Internal Combustion Engine,57860," $1,250-$1,499", 35-44 years,1082,1374.5,39.5
