Fuel Type,Postcode,State,Registrations,Year,Population,Income,Age
BEV,2113,NSW,180,2022,154,574.5,69.5
BEV,2113,NSW,180,2022,80,224.5,79.5
BEV,2113,NSW,180,2022,17,1624.5,79.5
BEV,2113,NSW,180,2022,355,1374.5,39.5
BEV,2113,NSW,180,2022,162,449.5,29.5
BEV,2113,NSW,180,2022,53,75.0,29.5
BEV,2113,NSW,180,2022,201,449.5,22.0
BEV,2113,NSW,180,2022,62,75.0,39.5
BEV,2113,NSW,180,2022,664,0,85+
BEV,2113,NSW,180,2022,1347,0,17.0
BEV,2113,NSW,180,2022,137,724.5,49.5
BEV,2113,NSW,180,2022,17,899.5,17.0
BEV,2113,NSW,180,2022,132,349.5,59.5
BEV,2113,NSW,180,2022,506,3500+,39.5
BEV,2113,NSW,180,2022,8,3249.5,79.5
BEV,2113,NSW,180,2022,227,1124.5,49.5
BEV,2113,NSW,180,2022,88,349.5,39.5
BEV,2113,NSW,180,2022,218,449.5,79.5
BEV,2113,NSW,180,2022,206,1124.5,59.5
BEV,2113,NSW,180,2022,15,3249.5,69.5
BEV,2113,NSW,180,2022,25,1374.5,85+
BEV,2113,NSW,180,2022,261,574.5,22.0
BEV,2113,NSW,180,2022,172,3500+,29.5
BEV,2113,NSW,180,2022,3,1124.5,17.0
BEV,2113,NSW,180,2022,130,724.5,59.5
BEV,2113,NSW,180,2022,142,349.5,29.5
BEV,2113,NSW,180,2022,44,1124.5,79.5
BEV,2113,NSW,180,2022,149,0,49.5
BEV,2113,NSW,180,2022,6,1624.5,85+
BEV,2113,NSW,180,2022,107,349.5,17.0
BEV,2113,NSW,180,2022,158,349.5,79.5
BEV,2113,NSW,180,2022,215,724.5,22.0
BEV,2113,NSW,180,2022,14,75.0,85+
BEV,2113,NSW,180,2022,147,0,22.0
BEV,2113,NSW,180,2022,4,2499.5,79.5
BEV,2113,NSW,180,2022,170,899.5,59.5
BEV,2113,NSW,180,2022,167,3249.5,29.5
BEV,2113,NSW,180,2022,207,1374.5,49.5
BEV,2113,NSW,180,2022,371,1874.5,39.5
BEV,2113,NSW,180,2022,36,724.5,17.0
BEV,2113,NSW,180,2022,77,724.5,79.5
BEV,2113,NSW,180,2022,749,1124.5,29.5
BEV,2113,NSW,180,2022,55,224.5,39.5
BEV,2113,NSW,180,2022,282,3249.5,39.5
BEV,2113,NSW,180,2022,0,3500+,85+
BEV,2113,NSW,180,2022,217,349.5,22.0
BEV,2113,NSW,180,2022,305,2499.5,59.5
BEV,2113,NSW,180,2022,84,1374.5,69.5
BEV,2113,NSW,180,2022,173,0,49.5
BEV,2113,NSW,180,2022,114,0,69.5
BEV,2113,NSW,180,2022,0,1874.5,17.0
BEV,2113,NSW,180,2022,152,574.5,39.5
BEV,2113,NSW,180,2022,461,0,29.5
BEV,2113,NSW,180,2022,270,574.5,29.5
BEV,2113,NSW,180,2022,218,1624.5,49.5
BEV,2113,NSW,180,2022,17,1874.5,79.5
BEV,2113,NSW,180,2022,89,75.0,59.5
BEV,2113,NSW,180,2022,685,1624.5,29.5
BEV,2113,NSW,180,2022,198,349.5,69.5
BEV,2113,NSW,180,2022,127,1374.5,22.0
BEV,2113,NSW,180,2022,70,3249.5,59.5
BEV,2113,NSW,180,2022,0,3249.5,22.0
BEV,2113,NSW,180,2022,175,1624.5,59.5
BEV,2113,NSW,180,2022,603,0,17.0
BEV,2113,NSW,180,2022,118,0,79.5
BEV,2113,NSW,180,2022,317,1124.5,39.5
BEV,2113,NSW,180,2022,74,0,79.5
BEV,2113,NSW,180,2022,3,3249.5,85+
BEV,2113,NSW,180,2022,31,1124.5,85+
BEV,2113,NSW,180,2022,218,1124.5,22.0
BEV,2113,NSW,180,2022,121,574.5,79.5
BEV,2113,NSW,180,2022,63,574.5,17.0
BEV,2113,NSW,180,2022,4,2499.5,85+
BEV,2113,NSW,180,2022,195,1874.5,49.5
BEV,2113,NSW,180,2022,366,0,29.5
BEV,2113,NSW,180,2022,251,75.0,17.0
BEV,2113,NSW,180,2022,496,1874.5,29.5
BEV,2113,NSW,180,2022,0,1624.5,17.0
BEV,2113,NSW,180,2022,348,724.5,29.5
BEV,2113,NSW,180,2022,85,349.5,85+
BEV,2113,NSW,420,2023,353,3500+,49.5
BEV,2113,NSW,420,2023,207,899.5,22.0
BEV,2113,NSW,420,2023,252,0,59.5
BEV,2113,NSW,420,2023,30,899.5,85+
BEV,2113,NSW,420,2023,0,3249.5,17.0
BEV,2113,NSW,420,2023,121,1874.5,59.5
BEV,2113,NSW,420,2023,706,1374.5,29.5
BEV,2113,NSW,420,2023,946,2499.5,39.5
BEV,2113,NSW,420,2023,449,899.5,29.5
BEV,2113,NSW,420,2023,110,1124.5,69.5
BEV,2113,NSW,420,2023,30,2499.5,22.0
BEV,2113,NSW,420,2023,164,449.5,85+
BEV,2113,NSW,420,2023,245,224.5,22.0
BEV,2113,NSW,420,2023,1048,0,79.5
BEV,2113,NSW,420,2023,44,224.5,85+
BEV,2113,NSW,420,2023,145,224.5,17.0
BEV,2113,NSW,420,2023,84,349.5,49.5
BEV,2113,NSW,420,2023,1770,0,69.5
BEV,2113,NSW,420,2023,114,224.5,59.5
BEV,2113,NSW,420,2023,80,574.5,85+
BEV,2113,NSW,420,2023,65,449.5,17.0
BEV,2113,NSW,420,2023,54,1624.5,69.5
BEV,2113,NSW,420,2023,220,899.5,39.5
BEV,2113,NSW,420,2023,115,574.5,49.5
BEV,2113,NSW,420,2023,4,2499.5,17.0
BEV,2113,NSW,420,2023,241,0,39.5
BEV,2113,NSW,420,2023,147,3249.5,49.5
BEV,2113,NSW,420,2023,50,724.5,85+
BEV,2113,NSW,420,2023,60,1624.5,22.0
BEV,2113,NSW,420,2023,71,899.5,79.5
BEV,2113,NSW,420,2023,85,449.5,49.5
BEV,2113,NSW,420,2023,181,724.5,39.5
BEV,2113,NSW,420,2023,97,0,85+
BEV,2113,NSW,420,2023,136,75.0,22.0
BEV,2113,NSW,420,2023,28,3500+,69.5
BEV,2113,NSW,420,2023,270,0,69.5
BEV,2113,NSW,420,2023,6188,0,29.5
BEV,2113,NSW,420,2023,5,1874.5,85+
BEV,2113,NSW,420,2023,88,75.0,69.5
BEV,2113,NSW,420,2023,168,899.5,49.5
BEV,2113,NSW,420,2023,10,3500+,79.5
BEV,2113,NSW,420,2023,0,3500+,17.0
BEV,2113,NSW,420,2023,50,0,85+
BEV,2113,NSW,420,2023,157,449.5,59.5
BEV,2113,NSW,420,2023,25,1874.5,22.0
BEV,2113,NSW,420,2023,2876,0,49.5
BEV,2113,NSW,420,2023,193,449.5,69.5
BEV,2113,NSW,420,2023,403,1624.5,39.5
BEV,2113,NSW,420,2023,24,1374.5,79.5
BEV,2113,NSW,420,2023,2533,0,59.5
BEV,2113,NSW,420,2023,396,0,22.0
BEV,2113,NSW,420,2023,4,3500+,22.0
BEV,2113,NSW,420,2023,7,1374.5,17.0
BEV,2113,NSW,420,2023,147,0,59.5
BEV,2113,NSW,420,2023,104,724.5,69.5
BEV,2113,NSW,420,2023,116,899.5,69.5
BEV,2113,NSW,420,2023,526,2499.5,49.5
BEV,2113,NSW,420,2023,327,0,39.5
BEV,2113,NSW,420,2023,39,75.0,49.5
BEV,2113,NSW,420,2023,42,1874.5,69.5
BEV,2113,NSW,420,2023,103,224.5,29.5
BEV,2113,NSW,420,2023,139,574.5,59.5
BEV,2113,NSW,420,2023,33,75.0,79.5
BEV,2113,NSW,420,2023,155,3500+,59.5
BEV,2113,NSW,420,2023,128,224.5,69.5
BEV,2113,NSW,420,2023,2497,0,22.0
BEV,2113,NSW,420,2023,4582,0,39.5
BEV,2113,NSW,420,2023,181,1374.5,59.5
BEV,2113,NSW,420,2023,49,0,17.0
BEV,2113,NSW,420,2023,71,2499.5,69.5
BEV,2113,NSW,420,2023,65,224.5,49.5
BEV,2113,NSW,420,2023,72,449.5,39.5
BEV,2113,NSW,420,2023,849,2499.5,29.5
BEV,2113,NSW,420,2023,154,574.5,69.5
BEV,2113,NSW,420,2023,80,224.5,79.5
BEV,2113,NSW,420,2023,17,1624.5,79.5
BEV,2113,NSW,420,2023,355,1374.5,39.5
BEV,2113,NSW,420,2023,162,449.5,29.5
BEV,2113,NSW,420,2023,53,75.0,29.5
BEV,2113,NSW,420,2023,201,449.5,22.0
BEV,2113,NSW,420,2023,62,75.0,39.5
BEV,2113,NSW,420,2023,664,0,85+
BEV,2113,NSW,420,2023,1347,0,17.0
BEV,2113,NSW,420,2023,137,724.5,49.5
BEV,2113,NSW,420,2023,17,899.5,17.0
BEV,2113,NSW,420,2023,132,349.5,59.5
BEV,2113,NSW,420,2023,506,3500+,39.5
BEV,2113,NSW,420,2023,8,3249.5,79.5
BEV,2113,NSW,420,2023,227,1124.5,49.5
BEV,2113,NSW,420,2023,88,349.5,39.5
BEV,2113,NSW,420,2023,218,449.5,79.5
BEV,2113,NSW,420,2023,206,1124.5,59.5
BEV,2113,NSW,420,2023,15,3249.5,69.5
BEV,2113,NSW,420,2023,25,1374.5,85+
BEV,2113,NSW,420,2023,261,574.5,22.0
BEV,2113,NSW,420,2023,172,3500+,29.5
BEV,2113,NSW,420,2023,3,1124.5,17.0
BEV,2113,NSW,420,2023,130,724.5,59.5
BEV,2113,NSW,420,2023,142,349.5,29.5
BEV,2113,NSW,420,2023,44,1124.5,79.5
BEV,2113,NSW,420,2023,149,0,49.5
BEV,2113,NSW,420,2023,6,1624.5,85+
BEV,2113,NSW,420,2023,107,349.5,17.0
BEV,2113,NSW,420,2023,158,349.5,79.5
BEV,2113,NSW,420,2023,215,724.5,22.0
BEV,2113,NSW,420,2023,14,75.0,85+
BEV,2113,NSW,420,2023,147,0,22.0
BEV,2113,NSW,420,2023,4,2499.5,79.5
BEV,2113,NSW,420,2023,170,899.5,59.5
BEV,2113,NSW,420,2023,167,3249.5,29.5
BEV,2113,NSW,420,2023,207,1374.5,49.5
BEV,2113,NSW,420,2023,371,1874.5,39.5
BEV,2113,NSW,420,2023,36,724.5,17.0
BEV,2113,NSW,420,2023,77,724.5,79.5
BEV,2113,NSW,420,2023,749,1124.5,29.5
BEV,2113,NSW,420,2023,55,224.5,39.5
BEV,2113,NSW,420,2023,282,3249.5,39.5
BEV,2113,NSW,420,2023,0,3500+,85+
BEV,2113,NSW,420,2023,217,349.5,22.0
BEV,2113,NSW,420,2023,305,2499.5,59.5
BEV,2113,NSW,420,2023,84,1374.5,69.5
BEV,2113,NSW,420,2023,173,0,49.5
BEV,2113,NSW,420,2023,114,0,69.5
BEV,2113,NSW,420,2023,0,1874.5,17.0
BEV,2113,NSW,420,2023,152,574.5,39.5
BEV,2113,NSW,420,2023,461,0,29.5
BEV,2113,NSW,420,2023,270,574.5,29.5
BEV,2113,NSW,420,2023,218,1624.5,49.5
BEV,2113,NSW,420,2023,17,1874.5,79.5
BEV,2113,NSW,420,2023,89,75.0,59.5
BEV,2113,NSW,420,2023,685,1624.5,29.5
BEV,2113,NSW,420,2023,198,349.5,69.5
BEV,2113,NSW,420,2023,127,1374.5,22.0
BEV,2113,NSW,420,2023,70,3249.5,59.5
BEV,2113,NSW,420,2023,0,3249.5,22.0
BEV,2113,NSW,420,2023,175,1624.5,59.5
BEV,2113,NSW,420,2023,603,0,17.0
BEV,2113,NSW,420,2023,118,0,79.5
BEV,2113,NSW,420,2023,317,1124.5,39.5
BEV,2113,NSW,420,2023,74,0,79.5
BEV,2113,NSW,420,2023,3,3249.5,85+
BEV,2113,NSW,420,2023,31,1124.5,85+
BEV,2113,NSW,420,2023,218,1124.5,22.0
BEV,2113,NSW,420,2023,121,574.5,79.5
BEV,2113,NSW,420,2023,63,574.5,17.0
BEV,2113,NSW,420,2023,4,2499.5,85+
BEV,2113,NSW,420,2023,195,1874.5,49.5
BEV,2113,NSW,420,2023,366,0,29.5
BEV,2113,NSW,420,2023,251,75.0,17.0
BEV,2113,NSW,420,2023,496,1874.5,29.5
BEV,2113,NSW,420,2023,0,1624.5,17.0
BEV,2113,NSW,420,2023,348,724.5,29.5
BEV,2113,NSW,420,2023,85,349.5,85+
BEV,4006,QLD,169,2022,504,574.5,29.5
BEV,4006,QLD,169,2022,35,3500+,79.5
BEV,4006,QLD,169,2022,493,1124.5,22.0
BEV,4006,QLD,169,2022,32,75.0,59.5
BEV,4006,QLD,169,2022,7,1874.5,85+
BEV,4006,QLD,169,2022,47,1374.5,69.5
BEV,4006,QLD,169,2022,0,1874.5,17.0
BEV,4006,QLD,169,2022,92,449.5,49.5
BEV,4006,QLD,169,2022,36,724.5,79.5
BEV,4006,QLD,169,2022,213,3249.5,39.5
BEV,4006,QLD,169,2022,15,349.5,85+
BEV,4006,QLD,169,2022,95,1374.5,59.5
BEV,4006,QLD,169,2022,65,3500+,69.5
BEV,4006,QLD,169,2022,264,899.5,39.5
BEV,4006,QLD,169,2022,65,224.5,49.5
BEV,4006,QLD,169,2022,727,1874.5,29.5
BEV,4006,QLD,169,2022,81,224.5,39.5
BEV,4006,QLD,169,2022,94,899.5,59.5
BEV,4006,QLD,169,2022,43,349.5,79.5
BEV,4006,QLD,169,2022,423,724.5,22.0
BEV,4006,QLD,169,2022,147,1374.5,49.5
BEV,4006,QLD,169,2022,14,75.0,79.5
BEV,4006,QLD,169,2022,63,0,69.5
BEV,4006,QLD,169,2022,982,899.5,29.5
BEV,4006,QLD,169,2022,35,2499.5,79.5
BEV,4006,QLD,169,2022,0,3249.5,85+
BEV,4006,QLD,169,2022,9435,0,29.5
BEV,4006,QLD,169,2022,222,349.5,29.5
BEV,4006,QLD,169,2022,170,1624.5,22.0
BEV,4006,QLD,169,2022,314,1374.5,22.0
BEV,4006,QLD,169,2022,354,2499.5,49.5
BEV,4006,QLD,169,2022,62,1124.5,69.5
BEV,4006,QLD,169,2022,71,1874.5,59.5
BEV,4006,QLD,169,2022,56,224.5,17.0
BEV,4006,QLD,169,2022,5,3500+,85+
BEV,4006,QLD,169,2022,12,3500+,22.0
BEV,4006,QLD,169,2022,2245,0,49.5
BEV,4006,QLD,169,2022,371,0,39.5
BEV,4006,QLD,169,2022,94,449.5,69.5
BEV,4006,QLD,169,2022,7,1374.5,85+
BEV,4006,QLD,169,2022,31,899.5,17.0
BEV,4006,QLD,169,2022,160,1124.5,49.5
BEV,4006,QLD,169,2022,27,449.5,85+
BEV,4006,QLD,169,2022,39,224.5,69.5
BEV,4006,QLD,169,2022,1125,1374.5,29.5
BEV,4006,QLD,169,2022,184,449.5,22.0
BEV,4006,QLD,169,2022,555,0,17.0
BEV,4006,QLD,169,2022,298,3500+,39.5
BEV,4006,QLD,169,2022,52,75.0,29.5
BEV,4006,QLD,169,2022,555,0,79.5
BEV,4006,QLD,169,2022,173,724.5,39.5
BEV,4006,QLD,169,2022,48,0,17.0
BEV,4006,QLD,169,2022,221,449.5,29.5
BEV,4006,QLD,169,2022,378,1374.5,39.5
BEV,4006,QLD,169,2022,346,1874.5,39.5
BEV,4006,QLD,169,2022,245,0,85+
BEV,4006,QLD,169,2022,0,3249.5,17.0
BEV,4006,QLD,169,2022,47,75.0,22.0
BEV,4006,QLD,169,2022,99,574.5,59.5
BEV,4006,QLD,169,2022,257,3500+,49.5
BEV,4006,QLD,169,2022,3428,0,22.0
BEV,4006,QLD,169,2022,4,75.0,85+
BEV,4006,QLD,169,2022,131,224.5,22.0
BEV,4006,QLD,169,2022,168,3500+,59.5
BEV,4006,QLD,169,2022,100,449.5,39.5
BEV,4006,QLD,169,2022,7,724.5,85+
BEV,4006,QLD,169,2022,96,349.5,59.5
BEV,4006,QLD,169,2022,183,3500+,29.5
BEV,4006,QLD,169,2022,30,449.5,17.0
BEV,4006,QLD,169,2022,10,899.5,85+
BEV,4006,QLD,169,2022,87,724.5,49.5
BEV,4006,QLD,169,2022,46,449.5,79.5
BEV,4006,QLD,169,2022,52,724.5,69.5
BEV,4006,QLD,169,2022,3,1374.5,17.0
BEV,4006,QLD,169,2022,62,2499.5,22.0
BEV,4006,QLD,169,2022,19,1374.5,79.5
BEV,4006,QLD,169,2022,32,1874.5,69.5
BEV,4006,QLD,169,2022,1507,0,59.5
BEV,4006,QLD,169,2022,22,75.0,49.5
BEV,4006,QLD,169,2022,169,2499.5,59.5
BEV,4006,QLD,169,2022,0,3500+,17.0
BEV,4006,QLD,169,2022,181,0,22.0
BEV,4006,QLD,169,2022,124,899.5,49.5
BEV,4006,QLD,169,2022,25,0,85+
BEV,4006,QLD,169,2022,52,349.5,17.0
BEV,4006,QLD,169,2022,46,1874.5,22.0
BEV,4006,QLD,169,2022,88,449.5,59.5
BEV,4006,QLD,169,2022,4227,0,39.5
BEV,4006,QLD,169,2022,1325,1124.5,29.5
BEV,4006,QLD,169,2022,19,75.0,69.5
BEV,4006,QLD,169,2022,68,2499.5,69.5
BEV,4006,QLD,169,2022,61,349.5,69.5
BEV,4006,QLD,169,2022,118,224.5,29.5
BEV,4006,QLD,169,2022,30,1124.5,79.5
BEV,4006,QLD,169,2022,196,3249.5,29.5
BEV,4006,QLD,169,2022,35,724.5,17.0
BEV,4006,QLD,169,2022,17,1124.5,17.0
BEV,4006,QLD,169,2022,12,3249.5,22.0
BEV,4006,QLD,169,2022,6,1124.5,85+
BEV,4006,QLD,169,2022,106,1624.5,59.5
BEV,4006,QLD,169,2022,0,2499.5,17.0
BEV,4006,QLD,169,2022,114,3249.5,49.5
BEV,4006,QLD,169,2022,3,1624.5,85+
BEV,4006,QLD,169,2022,47,224.5,59.5
BEV,4006,QLD,169,2022,163,0,39.5
BEV,4006,QLD,169,2022,21,574.5,85+
BEV,4006,QLD,169,2022,915,0,69.5
BEV,4006,QLD,169,2022,352,574.5,22.0
BEV,4006,QLD,169,2022,156,574.5,39.5
BEV,4006,QLD,169,2022,17,224.5,79.5
BEV,4006,QLD,169,2022,122,0,59.5
BEV,4006,QLD,169,2022,17,1874.5,79.5
BEV,4006,QLD,169,2022,27,75.0,39.5
BEV,4006,QLD,169,2022,1146,2499.5,29.5
BEV,4006,QLD,169,2022,383,1624.5,39.5
BEV,4006,QLD,169,2022,70,724.5,59.5
BEV,4006,QLD,169,2022,15,3249.5,69.5
BEV,4006,QLD,169,2022,93,349.5,49.5
BEV,4006,QLD,169,2022,279,0,22.0
BEV,4006,QLD,169,2022,123,1124.5,59.5
BEV,4006,QLD,169,2022,7,2499.5,85+
BEV,4006,QLD,169,2022,4,1624.5,17.0
BEV,4006,QLD,169,2022,32,899.5,79.5
BEV,4006,QLD,169,2022,156,1874.5,49.5
BEV,4006,QLD,169,2022,33,1624.5,69.5
BEV,4006,QLD,169,2022,605,724.5,29.5
BEV,4006,QLD,169,2022,109,0,79.5
BEV,4006,QLD,169,2022,111,574.5,69.5
BEV,4006,QLD,169,2022,115,0,49.5
BEV,4006,QLD,169,2022,78,0,59.5
BEV,4006,QLD,169,2022,19,1624.5,79.5
BEV,4006,QLD,169,2022,79,0,85+
BEV,4006,QLD,169,2022,75,75.0,17.0
BEV,4006,QLD,169,2022,12,224.5,85+
BEV,4006,QLD,169,2022,60,574.5,79.5
BEV,4006,QLD,169,2022,433,1124.5,39.5
BEV,4006,QLD,169,2022,743,2499.5,39.5
BEV,4006,QLD,169,2022,259,0,29.5
BEV,4006,QLD,169,2022,39,574.5,17.0
BEV,4006,QLD,169,2022,51,899.5,69.5
BEV,4006,QLD,169,2022,97,574.5,49.5
BEV,4006,QLD,169,2022,730,0,29.5
BEV,4006,QLD,169,2022,14,3249.5,79.5
BEV,4006,QLD,169,2022,93,0,69.5
BEV,4006,QLD,169,2022,167,1624.5,49.5
BEV,4006,QLD,169,2022,28,0,79.5
BEV,4006,QLD,169,2022,188,349.5,22.0
BEV,4006,QLD,169,2022,164,0,17.0
BEV,4006,QLD,169,2022,1041,1624.5,29.5
BEV,4006,QLD,169,2022,541,899.5,22.0
BEV,4006,QLD,169,2022,91,349.5,39.5
BEV,4006,QLD,169,2022,59,3249.5,59.5
BEV,4006,QLD,169,2022,188,0,49.5
BEV,2602,ACT,157,2022,78,0,69.5
BEV,2602,ACT,157,2022,53,574.5,17.0
BEV,2602,ACT,157,2022,226,224.5,22.0
BEV,2602,ACT,157,2022,144,349.5,59.5
BEV,2602,ACT,157,2022,161,1624.5,22.0
BEV,2602,ACT,157,2022,259,1124.5,69.5
BEV,2602,ACT,157,2022,110,724.5,49.5
BEV,2602,ACT,157,2022,117,1874.5,69.5
BEV,2602,ACT,157,2022,6,3249.5,85+
BEV,2602,ACT,157,2022,114,1124.5,79.5
BEV,2602,ACT,157,2022,261,1874.5,59.5
BEV,2602,ACT,157,2022,0,3249.5,17.0
BEV,2602,ACT,157,2022,173,349.5,69.5
BEV,2602,ACT,157,2022,206,0,39.5
BEV,2602,ACT,157,2022,348,1374.5,39.5
BEV,2602,ACT,157,2022,707,3500+,49.5
BEV,2602,ACT,157,2022,39,0,79.5
BEV,2602,ACT,157,2022,83,574.5,85+
BEV,2602,ACT,157,2022,80,1624.5,79.5
BEV,2602,ACT,157,2022,6,3249.5,22.0
BEV,2602,ACT,157,2022,114,449.5,49.5
BEV,2602,ACT,157,2022,339,1124.5,22.0
BEV,2602,ACT,157,2022,6192,0,29.5
BEV,2602,ACT,157,2022,750,1374.5,29.5
BEV,2602,ACT,157,2022,111,224.5,69.5
BEV,2602,ACT,157,2022,369,574.5,29.5
BEV,2602,ACT,157,2022,1434,0,79.5
BEV,2602,ACT,157,2022,127,0,49.5
BEV,2602,ACT,157,2022,164,0,85+
BEV,2602,ACT,157,2022,186,1624.5,69.5
BEV,2602,ACT,157,2022,39,75.0,29.5
BEV,2602,ACT,157,2022,30,2499.5,22.0
BEV,2602,ACT,157,2022,668,0,17.0
BEV,2602,ACT,157,2022,656,2499.5,59.5
BEV,2602,ACT,157,2022,50,1874.5,22.0
BEV,2602,ACT,157,2022,56,899.5,85+
BEV,2602,ACT,157,2022,66,449.5,17.0
BEV,2602,ACT,157,2022,853,1624.5,29.5
BEV,2602,ACT,157,2022,273,899.5,39.5
BEV,2602,ACT,157,2022,164,3249.5,59.5
BEV,2602,ACT,157,2022,192,0,29.5
BEV,2602,ACT,157,2022,356,1624.5,49.5
BEV,2602,ACT,157,2022,62,724.5,85+
BEV,2602,ACT,157,2022,282,449.5,69.5
BEV,2602,ACT,157,2022,601,1874.5,29.5
BEV,2602,ACT,157,2022,469,75.0,17.0
BEV,2602,ACT,157,2022,8,3500+,85+
BEV,2602,ACT,157,2022,111,574.5,49.5
BEV,2602,ACT,157,2022,0,2499.5,17.0
BEV,2602,ACT,157,2022,42,75.0,79.5
BEV,2602,ACT,157,2022,374,1124.5,39.5
BEV,2602,ACT,157,2022,4445,0,49.5
BEV,2602,ACT,157,2022,106,224.5,59.5
BEV,2602,ACT,157,2022,303,349.5,22.0
BEV,2602,ACT,157,2022,319,3249.5,39.5
BEV,2602,ACT,157,2022,180,899.5,59.5
BEV,2602,ACT,157,2022,83,349.5,85+
BEV,2602,ACT,157,2022,322,724.5,29.5
BEV,2602,ACT,157,2022,110,75.0,22.0
BEV,2602,ACT,157,2022,144,449.5,85+
BEV,2602,ACT,157,2022,139,899.5,79.5
BEV,2602,ACT,157,2022,153,724.5,39.5
BEV,2602,ACT,157,2022,46,1124.5,85+
BEV,2602,ACT,157,2022,193,1374.5,69.5
BEV,2602,ACT,157,2022,514,3500+,39.5
BEV,2602,ACT,157,2022,316,449.5,22.0
BEV,2602,ACT,157,2022,38,724.5,17.0
BEV,2602,ACT,157,2022,201,224.5,17.0
BEV,2602,ACT,157,2022,48,1374.5,85+
BEV,2602,ACT,157,2022,318,1374.5,22.0
BEV,2602,ACT,157,2022,139,724.5,59.5
BEV,2602,ACT,157,2022,113,724.5,79.5
BEV,2602,ACT,157,2022,0,1874.5,17.0
BEV,2602,ACT,157,2022,27,1874.5,79.5
BEV,2602,ACT,157,2022,3,3500+,22.0
BEV,2602,ACT,157,2022,2473,0,69.5
BEV,2602,ACT,157,2022,99,349.5,49.5
BEV,2602,ACT,157,2022,57,75.0,59.5
BEV,2602,ACT,157,2022,151,574.5,79.5
BEV,2602,ACT,157,2022,1392,2499.5,39.5
BEV,2602,ACT,157,2022,348,3500+,59.5
BEV,2602,ACT,157,2022,439,899.5,29.5
BEV,2602,ACT,157,2022,3175,0,22.0
BEV,2602,ACT,157,2022,283,0,29.5
BEV,2602,ACT,157,2022,828,0,85+
BEV,2602,ACT,157,2022,53,75.0,39.5
BEV,2602,ACT,157,2022,146,0,59.5
BEV,2602,ACT,157,2022,80,3500+,69.5
BEV,2602,ACT,157,2022,16,1124.5,17.0
BEV,2602,ACT,157,2022,207,449.5,29.5
BEV,2602,ACT,157,2022,176,574.5,69.5
BEV,2602,ACT,157,2022,114,449.5,39.5
BEV,2602,ACT,157,2022,0,1624.5,17.0
BEV,2602,ACT,157,2022,251,1374.5,59.5
BEV,2602,ACT,157,2022,25,1624.5,85+
BEV,2602,ACT,157,2022,231,1374.5,49.5
BEV,2602,ACT,157,2022,133,0,22.0
BEV,2602,ACT,157,2022,103,3249.5,29.5
BEV,2602,ACT,157,2022,356,1874.5,49.5
BEV,2602,ACT,157,2022,131,0,49.5
BEV,2602,ACT,157,2022,5195,0,39.5
BEV,2602,ACT,157,2022,20,2499.5,85+
BEV,2602,ACT,157,2022,152,349.5,79.5
BEV,2602,ACT,157,2022,18,3500+,79.5
BEV,2602,ACT,157,2022,82,224.5,39.5
BEV,2602,ACT,157,2022,0,3500+,17.0
BEV,2602,ACT,157,2022,185,449.5,59.5
BEV,2602,ACT,157,2022,1658,0,17.0
BEV,2602,ACT,157,2022,193,449.5,79.5
BEV,2602,ACT,157,2022,304,899.5,22.0
BEV,2602,ACT,157,2022,14,1874.5,85+
BEV,2602,ACT,157,2022,16,3249.5,79.5
BEV,2602,ACT,157,2022,42,75.0,69.5
BEV,2602,ACT,157,2022,52,75.0,49.5
BEV,2602,ACT,157,2022,102,349.5,39.5
BEV,2602,ACT,157,2022,116,3500+,29.5
BEV,2602,ACT,157,2022,28,224.5,85+
BEV,2602,ACT,157,2022,188,724.5,69.5
BEV,2602,ACT,157,2022,13,1374.5,17.0
BEV,2602,ACT,157,2022,233,1124.5,59.5
BEV,2602,ACT,157,2022,326,3249.5,49.5
BEV,2602,ACT,157,2022,314,724.5,22.0
BEV,2602,ACT,157,2022,3480,0,59.5
BEV,2602,ACT,157,2022,291,1624.5,59.5
BEV,2602,ACT,157,2022,124,0,69.5
BEV,2602,ACT,157,2022,87,1374.5,79.5
BEV,2602,ACT,157,2022,150,0,39.5
BEV,2602,ACT,157,2022,154,349.5,29.5
BEV,2602,ACT,157,2022,677,1124.5,29.5
BEV,2602,ACT,157,2022,508,1874.5,39.5
BEV,2602,ACT,157,2022,38,0,17.0
BEV,2602,ACT,157,2022,163,2499.5,69.5
BEV,2602,ACT,157,2022,20,75.0,85+
BEV,2602,ACT,157,2022,49,2499.5,79.5
BEV,2602,ACT,157,2022,246,899.5,69.5
BEV,2602,ACT,157,2022,92,224.5,49.5
BEV,2602,ACT,157,2022,424,1624.5,39.5
BEV,2602,ACT,157,2022,71,349.5,17.0
BEV,2602,ACT,157,2022,39,899.5,17.0
BEV,2602,ACT,157,2022,27,0,85+
BEV,2602,ACT,157,2022,118,224.5,29.5
BEV,2602,ACT,157,2022,192,899.5,49.5
BEV,2602,ACT,157,2022,173,574.5,59.5
BEV,2602,ACT,157,2022,132,0,79.5
BEV,2602,ACT,157,2022,135,0,59.5
BEV,2602,ACT,157,2022,1218,2499.5,49.5
BEV,2602,ACT,157,2022,425,574.5,22.0
BEV,2602,ACT,157,2022,83,224.5,79.5
BEV,2602,ACT,157,2022,958,2499.5,29.5
BEV,2602,ACT,157,2022,213,1124.5,49.5
BEV,2602,ACT,157,2022,172,574.5,39.5
BEV,2602,ACT,157,2022,139,0,22.0
